날짜,종목코드,Close,Open,High,Low,Volume,일별수익률,변동성(20일),종목명,시장구분
2018-02-08,005930,46000,46120,46620,45980,465021,0.004366812227074135,1454.7674800643003,삼성전자,KOSPI
2018-02-09,005930,44700,44440,45180,44420,349300,-0.02826086956521734,1733.22212868646,삼성전자,KOSPI
2018-02-12,005930,45720,45100,46320,45040,315099,0.02281879194630876,1862.9402340895094,삼성전자,KOSPI
2018-02-13,005930,47540,46200,48060,46200,378465,0.039807524059492616,1848.9530465701544,삼성전자,KOSPI
2018-02-14,005930,49000,48080,49100,47940,378118,0.03071098022717722,1834.4685161763086,삼성전자,KOSPI
2018-02-19,005930,48380,49800,49800,47860,307069,-0.012653061224489837,1803.639303420201,삼성전자,KOSPI
2018-02-20,005930,47400,48040,48160,47220,202452,-0.02025630425795788,1803.247071257847,삼성전자,KOSPI
2018-02-21,005930,47280,47280,47580,46840,257604,-0.0025316455696202667,1817.7866819439055,삼성전자,KOSPI
2018-02-22,005930,46760,47260,47260,46760,177399,-0.010998307952622688,1834.1815900458603,삼성전자,KOSPI
2018-02-23,005930,47220,46760,47800,46760,248466,0.009837467921300247,1822.2192946774378,삼성전자,KOSPI
2018-02-26,005930,47380,47280,47560,47080,191213,0.0033883947479882437,1749.1324165214928,삼성전자,KOSPI
2018-02-27,005930,47380,48360,48380,47380,196611,0.0,1613.0947699506396,삼성전자,KOSPI
2018-02-28,005930,47060,47380,48100,47000,303247,-0.006753904601097482,1390.4709539160503,삼성전자,KOSPI
2018-03-02,005930,46020,46580,46800,46000,265310,-0.02209944751381221,1317.6693938841217,삼성전자,KOSPI
2018-03-05,005930,45200,45820,46160,45080,282019,-0.01781833985223813,1250.73241700508,삼성전자,KOSPI
2018-03-06,005930,47020,45920,47100,45820,308467,0.04026548672566377,1072.486044566303,삼성전자,KOSPI
2018-03-07,005930,48620,48200,48900,47220,428541,0.034028073160357275,1125.0164911072006,삼성전자,KOSPI
2018-03-08,005930,49200,49200,49480,48080,389273,0.01192924722336497,1213.5702005153832,삼성전자,KOSPI
2018-03-09,005930,49740,49440,50540,49240,286088,0.01097560975609757,1353.1479866164716,삼성전자,KOSPI
2018-03-12,005930,49740,50560,50780,49580,173779,0.0,1427.7903428577654,삼성전자,KOSPI
2018-03-13,005930,51660,50760,51660,50360,401974,0.0386007237635706,1680.870388565964,삼성전자,KOSPI
2018-03-14,005930,51760,51020,52000,51000,254265,0.0019357336430507743,1767.610340484993,삼성전자,KOSPI
2018-03-15,005930,51540,52000,52020,51020,177649,-0.004250386398763517,1849.0039993125176,삼성전자,KOSPI
2018-03-16,005930,51140,51220,51420,50240,243698,-0.007760962359332546,1944.4049285876106,삼성전자,KOSPI
2018-03-19,005930,50740,50620,51340,50440,164377,-0.007821666014861117,2007.0496807634418,삼성전자,KOSPI
2018-03-20,005930,51200,50700,51200,50100,163865,0.009065825778478587,2090.895300557811,삼성전자,KOSPI
2018-03-21,005930,51060,51780,51780,51060,178104,-0.0027343749999999556,2130.639637094433,삼성전자,KOSPI
2018-03-22,005930,51780,51060,51780,51040,169082,0.014101057579318343,2188.9240327276398,삼성전자,KOSPI
2018-03-23,005930,49720,50340,50720,49600,297099,-0.0397837002703747,2120.600461140541,삼성전자,KOSPI
2018-03-26,005930,50280,49420,50280,49040,201155,0.011263073209975882,2075.657410125893,삼성전자,KOSPI
2018-03-27,005930,49980,50320,50460,49080,237480,-0.005966587112171795,2022.431054058717,삼성전자,KOSPI
2018-03-28,005930,48700,49100,49100,48340,303189,-0.025610244097639012,1968.9954692418005,삼성전자,KOSPI
2018-03-29,005930,49040,48700,49560,48320,201340,0.006981519507186951,1881.995301744793,삼성전자,KOSPI
2018-03-30,005930,49220,49080,49900,49080,155542,0.0036704730831973453,1676.8928032776014,삼성전자,KOSPI
2018-04-02,005930,48540,49000,49220,48500,142313,-0.013815522145469328,1314.8880280525,삼성전자,KOSPI
2018-04-03,005930,48120,47880,48140,47280,255365,-0.008652657601977753,1200.1837578602624,삼성전자,KOSPI
2018-04-04,005930,46920,48160,48260,46920,247684,-0.02493765586034913,1359.3434947952294,삼성전자,KOSPI
2018-04-05,005930,48740,47400,49380,47340,264912,0.038789428815004356,1377.4343044798536,삼성전자,KOSPI
2018-04-06,005930,48400,48000,48580,47400,250654,-0.006975789905621643,1421.6535961226364,삼성전자,KOSPI
2018-04-09,005930,49200,48260,49440,48200,199008,0.016528925619834656,1430.2340625520753,삼성전자,KOSPI
2018-04-10,005930,48880,48540,49220,48040,219687,-0.006504065040650375,1383.1679884274827,삼성전자,KOSPI
2018-04-11,005930,48860,49900,49900,48600,201022,-0.00040916530278234386,1311.2834211284448,삼성전자,KOSPI
2018-04-12,005930,49000,49440,49440,48880,249325,0.002865329512893977,1234.5653400883125,삼성전자,KOSPI
2018-04-13,005930,49800,49600,50180,49400,205566,0.01632653061224487,1174.401975475179,삼성전자,KOSPI
2018-04-16,005930,50340,50320,50600,49860,157549,0.010843373493975905,1153.766828582294,삼성전자,KOSPI
2018-04-17,005930,49980,50240,50540,49820,155440,-0.007151370679380209,1083.063880120215,삼성전자,KOSPI
2018-04-18,005930,51360,51000,51360,50580,269252,0.027611044417767072,1110.0550010081304,삼성전자,KOSPI
2018-04-19,005930,52780,52000,52980,51540,343811,0.027647975077881526,1240.4629865709958,삼성전자,KOSPI
2018-04-20,005930,51620,51800,52260,51420,235220,-0.02197802197802201,1335.907339995044,삼성전자,KOSPI
2018-04-23,005930,51900,51000,52080,51000,232380,0.005424254165052211,1432.1051857869577,삼성전자,KOSPI
2018-04-24,005930,50460,51840,51860,50080,315406,-0.02774566473988438,1443.3334954013123,삼성전자,KOSPI
2018-04-25,005930,50400,49220,50500,49220,332292,-0.0011890606420927874,1438.0234973557874,삼성전자,KOSPI
2018-04-26,005930,52140,50420,52160,50400,360931,0.03452380952380962,1529.7784497315813,삼성전자,KOSPI
2018-04-27,005930,53000,53380,53639,52440,606216,0.016494054468737973,1676.5239728613928,삼성전자,KOSPI
2018-04-30,005930,53000,0,0,0,0,0.0,1763.3923646139983,삼성전자,KOSPI
2018-05-02,005930,53000,0,0,0,0,0.0,1791.2826924331423,삼성전자,KOSPI
2018-05-03,005930,53000,0,0,0,0,0.0,1665.1887833547662,삼성전자,KOSPI
2018-05-04,005930,51900,53000,53900,51800,39565391,-0.02075471698113207,1609.1118831925824,삼성전자,KOSPI
2018-05-08,005930,52600,52600,53200,51900,23104720,0.01348747591522148,1530.826746015299,삼성전자,KOSPI
2018-05-09,005930,50900,52600,52800,50900,16128305,-0.03231939163498099,1461.8531858029057,삼성전자,KOSPI
2018-05-10,005930,51600,51700,51700,50600,13905263,0.013752455795677854,1352.5943881841918,삼성전자,KOSPI
2018-05-11,005930,51300,52000,52200,51200,10314997,-0.005813953488372103,1216.3205948571635,삼성전자,KOSPI
2018-05-14,005930,50100,51000,51100,49900,14909272,-0.023391812865497075,1118.0335179986425,삼성전자,KOSPI
2018-05-15,005930,49200,50200,50400,49100,18709146,-0.017964071856287456,1174.3481954729298,삼성전자,KOSPI
2018-05-16,005930,49850,49200,50200,49150,15918683,0.013211382113821113,1205.1664003910741,삼성전자,KOSPI
2018-05-17,005930,49400,50300,50500,49400,10365440,-0.009027081243731194,1249.9283137339055,삼성전자,KOSPI
2018-05-18,005930,49500,49900,49900,49350,6706570,0.002024291497975783,1325.8636708516492,삼성전자,KOSPI
2018-05-21,005930,50000,49650,50200,49100,9020998,0.010101010101010166,1317.338924538884,삼성전자,KOSPI
2018-05-23,005930,51800,50600,52000,50400,17095490,0.03600000000000003,1320.6572327124816,삼성전자,KOSPI
2018-05-24,005930,51400,52000,52000,51100,8289275,-0.007722007722007707,1312.4620295259474,삼성전자,KOSPI
2018-05-25,005930,52700,51000,52800,50800,15207266,0.02529182879377423,1338.8308921946555,삼성전자,KOSPI
2018-05-28,005930,52300,52500,53000,52000,9787820,-0.007590132827324458,1336.0644287962825,삼성전자,KOSPI
2018-05-29,005930,51300,52200,52500,51300,8480437,-0.019120458891013437,1325.883518738791,삼성전자,KOSPI
2018-05-30,005930,49500,51300,51500,49100,20498098,-0.03508771929824561,1333.503004555256,삼성전자,KOSPI
2018-05-31,005930,50700,50400,50800,49850,63491109,0.024242424242424176,1269.3217210695432,삼성전자,KOSPI
2018-06-01,005930,51300,50500,51700,49950,13038499,0.01183431952662728,1190.0105041553204,삼성전자,KOSPI
2018-06-04,005930,51100,50800,51200,50700,9767171,-0.003898635477582846,1095.5021679576903,삼성전자,KOSPI
2018-06-05,005930,51300,51100,51400,50400,9144100,0.00391389432485334,1075.3548985775517,삼성전자,KOSPI
2018-06-07,005930,50600,51800,51800,50500,13590016,-0.013645224171540016,998.4560449434967,삼성전자,KOSPI
2018-06-08,005930,49650,50200,50400,49600,16951706,-0.018774703557312256,1029.9974450658142,삼성전자,KOSPI
2018-06-11,005930,49900,49750,50300,49350,10571312,0.0050352467270895485,1024.5538181646627,삼성전자,KOSPI
2018-06-12,005930,49400,49700,49800,49250,12110569,-0.01002004008016033,1048.4324138044324,삼성전자,KOSPI
2018-06-14,005930,48200,49000,49000,48200,20971729,-0.02429149797570851,1170.346327509848,삼성전자,KOSPI
2018-06-15,005930,47650,48500,48700,47650,17080892,-0.011410788381742698,1301.7675231048456,삼성전자,KOSPI
2018-06-18,005930,46600,47600,47650,46200,16661870,-0.022035676810073457,1550.2206973609646,삼성전자,KOSPI
2018-06-19,005930,47000,47200,47350,46500,15217971,0.008583690987124415,1702.0807699308573,삼성전자,KOSPI
2018-06-20,005930,47000,47450,47600,46850,12959316,0.0,1834.7092125829754,삼성전자,KOSPI
2018-06-21,005930,47050,47900,47900,47050,10015541,0.0010638297872340718,1947.2973849063624,삼성전자,KOSPI
2018-06-22,005930,47250,47000,47250,46200,10298006,0.004250797024442088,1969.7648804389132,삼성전자,KOSPI
2018-06-25,005930,46650,47050,47050,46150,10587711,-0.012698412698412653,2026.2276980168162,삼성전자,KOSPI
2018-06-26,005930,47000,45900,47300,45900,11223166,0.007502679528403,1929.9219373359447,삼성전자,KOSPI
2018-06-27,005930,47950,47450,48500,47000,15274752,0.0202127659574467,1786.8599332495626,삼성전자,KOSPI
2018-06-28,005930,46800,46850,47150,46600,12784800,-0.023983315954118845,1745.6261129794632,삼성전자,KOSPI
2018-06-29,005930,46650,46250,47150,46200,14099635,-0.0032051282051281937,1786.7108121673718,삼성전자,KOSPI
2018-07-02,005930,45550,46500,47150,45500,13112253,-0.02357984994640938,1821.8267292964354,삼성전자,KOSPI
2018-07-03,005930,46150,45750,46450,45750,10959655,0.01317233809001106,1726.532500037057,삼성전자,KOSPI
2018-07-04,005930,46250,46700,47050,46050,8776763,0.0021668472372697867,1600.1151274369704,삼성전자,KOSPI
2018-07-05,005930,45950,46100,46550,45600,7039773,-0.006486486486486531,1407.4870290138042,삼성전자,KOSPI
2018-07-06,005930,44900,45500,45850,44650,17843706,-0.02285092491838958,1312.638463874233,삼성전자,KOSPI
2018-07-09,005930,45600,45500,46100,45200,11602464,0.015590200445434244,1220.2782253930545,삼성전자,KOSPI
2018-07-10,005930,46300,46200,46550,46100,10528665,0.015350877192982448,1014.2277331728034,삼성전자,KOSPI
2018-07-11,005930,46000,46400,46450,45400,11224077,-0.006479481641468721,821.1833566647338,삼성전자,KOSPI
2018-07-12,005930,45500,45900,46250,45450,11828104,-0.010869565217391353,768.9021565295487,삼성전자,KOSPI
2018-07-13,005930,46500,45800,46500,45750,11543389,0.0219780219780219,718.9676443931338,삼성전자,KOSPI
2018-07-16,005930,46050,46800,46800,46000,7678719,-0.009677419354838679,722.7323884143833,삼성전자,KOSPI
2018-07-17,005930,45850,46150,46200,45600,8892953,-0.004343105320304019,718.6381491917092,삼성전자,KOSPI
2018-07-18,005930,46550,46700,47200,46450,10952645,0.01526717557251911,704.0297541559186,삼성전자,KOSPI
2018-07-19,005930,46900,47050,47200,46600,9880128,0.007518796992481258,696.6602660664597,삼성전자,KOSPI
2018-07-20,005930,47450,47000,47600,46700,10474547,0.011727078891258014,712.0162254212743,삼성전자,KOSPI
2018-07-23,005930,46500,47100,47200,46150,10823782,-0.02002107481559534,709.2249290598864,삼성전자,KOSPI
2018-07-24,005930,46150,46350,46600,45950,8261363,-0.007526881720430145,691.5799987975671,삼성전자,KOSPI
2018-07-25,005930,46150,46250,46550,45900,7222471,0.0,568.672276354965,삼성전자,KOSPI
2018-07-26,005930,46900,46100,47000,46000,7374946,0.01625135427952329,574.7482286321466,삼성전자,KOSPI
2018-07-27,005930,46900,46450,47000,46450,4762460,0.0,587.7924803874245,삼성전자,KOSPI
2018-07-30,005930,46500,46550,46800,46350,5723035,-0.008528784648187626,570.197334262447,삼성전자,KOSPI
2018-07-31,005930,46250,46200,46450,46000,8033607,-0.005376344086021501,569.689435246591,삼성전자,KOSPI
2018-08-01,005930,46550,46050,46850,46050,7484499,0.00648648648648642,573.4188787669243,삼성전자,KOSPI
2018-08-02,005930,45550,46550,46800,45500,8560924,-0.02148227712137485,591.9359407019797,삼성전자,KOSPI
2018-08-03,005930,45750,45850,45900,45450,8274944,0.004390779363337094,515.2669211195309,삼성전자,KOSPI
2018-08-06,005930,45800,46150,46150,45750,6771979,0.0010928961748633004,502.8602400793211,삼성전자,KOSPI
2018-08-07,005930,46700,46300,46750,45900,9058174,0.01965065502183405,510.54666264391835,삼성전자,KOSPI
2018-08-08,005930,46800,47000,47000,46550,6429338,0.0021413276231263545,515.0625920062643,삼성전자,KOSPI
2018-08-09,005930,46900,47000,47050,46450,12010886,0.002136752136752129,485.60867936403804,삼성전자,KOSPI
2018-08-10,005930,45400,46150,46400,44850,16670643,-0.031982942430703654,537.3913598898026,삼성전자,KOSPI
2018-08-13,005930,45050,44950,45100,44650,9803831,-0.00770925110132159,611.167993099667,삼성전자,KOSPI
2018-08-14,005930,45150,44850,45400,44850,6409259,0.002219755826859071,658.3272262652566,삼성전자,KOSPI
2018-08-16,005930,44250,43800,44650,43700,10088229,-0.019933554817275767,797.5950694035433,삼성전자,KOSPI
2018-08-17,005930,44100,44050,44400,44050,6808747,-0.003389830508474523,903.2980507125284,삼성전자,KOSPI
2018-08-20,005930,43850,43500,44200,43500,7289124,-0.005668934240362855,964.1740397601305,삼성전자,KOSPI
2018-08-21,005930,44800,43700,44900,43700,9520270,0.02166476624857472,979.5944381007358,삼성전자,KOSPI
2018-08-22,005930,46100,45150,46200,44900,11641656,0.029017857142857206,978.6503864748483,삼성전자,KOSPI
2018-08-23,005930,46200,46150,46200,45700,6730918,0.002169197396963085,979.7287487119245,삼성전자,KOSPI
2018-08-24,005930,46150,45900,46400,45550,6582535,-0.0010822510822511289,948.2497727808582,삼성전자,KOSPI
2018-08-27,005930,46300,46100,46550,46000,5263782,0.003250270855904569,918.562234662067,삼성전자,KOSPI
2018-08-28,005930,46550,46800,46950,46300,7365976,0.005399568034557323,920.8977313355426,삼성전자,KOSPI
2018-08-29,005930,46800,46750,46800,46400,5572374,0.005370569280343629,945.7487982935459,삼성전자,KOSPI
2018-08-30,005930,47650,46950,47950,46700,12193231,0.018162393162393098,1024.2166454623296,삼성전자,KOSPI
2018-08-31,005930,48450,47100,48450,47000,13577454,0.016789087093389332,1181.3100444221377,삼성전자,KOSPI
2018-09-03,005930,47450,48200,48300,47300,8595084,-0.02063983488132093,1227.371496114231,삼성전자,KOSPI
2018-09-04,005930,47650,47550,47800,47200,6791255,0.004214963119072657,1278.3727320720138,삼성전자,KOSPI
2018-09-05,005930,46600,47300,47450,46400,9139998,-0.022035676810073457,1276.1578849689495,삼성전자,KOSPI
2018-09-06,005930,46100,46200,46400,45800,9040553,-0.010729613733905574,1265.7949447304902,삼성전자,KOSPI
2018-09-07,005930,44900,44500,45200,44400,18285508,-0.026030368763557465,1276.1475743733358,삼성전자,KOSPI
2018-09-10,005930,45500,45450,45550,45000,9979838,0.013363028953229383,1273.9701723352873,삼성전자,KOSPI
2018-09-11,005930,45050,45550,45900,45050,9865790,-0.009890109890109855,1273.9701723352873,삼성전자,KOSPI
2018-09-12,005930,44550,44900,45100,44500,12995269,-0.011098779134295245,1301.315124261445,삼성전자,KOSPI
2018-09-13,005930,44050,44550,44750,44000,18277942,-0.011223344556677839,1315.7547363835672,삼성전자,KOSPI
2018-09-14,005930,45850,45000,45850,44900,12446344,0.04086265607264483,1243.136419663883,삼성전자,KOSPI
2018-09-17,005930,45150,45550,45800,44900,8123384,-0.01526717557251911,1154.0859905935135,삼성전자,KOSPI
2018-09-18,005930,45500,44950,45900,44700,9987090,0.007751937984496138,1123.0216523197353,삼성전자,KOSPI
2018-09-19,005930,46150,46000,46200,45700,9367454,0.014285714285714235,1123.0128649026435,삼성전자,KOSPI
2018-09-20,005930,47250,46850,47600,46400,13536966,0.02383531960996743,1150.660565432789,삼성전자,KOSPI
2018-09-21,005930,47400,46550,47550,46550,14476906,0.0031746031746031633,1182.314856987187,삼성전자,KOSPI
2018-09-27,005930,47500,46950,47500,46450,15804586,0.0021097046413502962,1215.2430989204115,삼성전자,KOSPI
2018-09-28,005930,46450,47250,47250,46300,11270515,-0.02210526315789474,1214.3874349256353,삼성전자,KOSPI
2018-10-01,005930,46350,46450,46800,45800,6354983,-0.0021528525296017342,1208.791806548567,삼성전자,KOSPI
2018-10-02,005930,45700,46450,46700,45700,6607188,-0.014023732470334394,1170.2901124799878,삼성전자,KOSPI
2018-10-04,005930,44700,45150,45600,44700,11865327,-0.021881838074398252,1084.7355971800107,삼성전자,KOSPI
2018-10-05,005930,44700,44800,45500,44550,10544165,0.0,1064.3629179244422,삼성전자,KOSPI
2018-10-08,005930,44950,44200,45200,44200,6759464,0.005592841163311046,993.5846850247797,삼성전자,KOSPI
2018-10-10,005930,45300,45250,45500,44500,10341349,0.007786429365962189,975.3406962104121,삼성전자,KOSPI
2018-10-11,005930,43100,44000,44650,43100,19324537,-0.04856512141280356,1122.837102118886,삼성전자,KOSPI
2018-10-12,005930,44000,43200,44650,43200,12640906,0.02088167053364276,1165.5809484409147,삼성전자,KOSPI
2018-10-15,005930,43800,44050,44050,43350,7434522,-0.004545454545454519,1223.0785145000218,삼성전자,KOSPI
2018-10-16,005930,43600,43700,44150,43350,6825677,-0.004566210045662156,1284.7767571798124,삼성전자,KOSPI
